Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"2019 : Stay away from negative people
2020 : Stay away from positive people
.
.
:face_with_rolling_eyes:
#coronavirusoutbreak #QuarantineLife",stay_at_home_orders,FAVOR,_,_,1244921533518106625
@behindwoods All because of Coronavirus. #IndiaFightsCorona,stay_at_home_orders,FAVOR,_,_,1244922242175078400
"If you are not close to letting your children go feral as they eat everything, destroy your home and ignore everything you say, then you are doing a better job than me. #Covid19 #homeschooling",stay_at_home_orders,FAVOR,_,_,1244923559924977666
What are you all up to right now?? #COVID19,stay_at_home_orders,FAVOR,_,_,1244926907705102336
"Go put the stranded kayaye in the estate, the vacant and neglected saglemi housing project #Covid19 #Ghana",stay_at_home_orders,FAVOR,_,_,1244927070226067460
"@Politician_JK @listenshahid @Politician_JK 

No matter what you're going through, there's a light at the end of the tunnel.

Let  all sharpen their pencils who knows a 21st. Century ""Leonardo da Vinci"" is born. 
@drmfirdosi @Drsheikhamina @gulkhalid0 @faisalghafoor 

#COVID-19",stay_at_home_orders,FAVOR,_,_,1244928848128401408
"Let’s look at the positives, checked my bank statement today - saved money!! Half the month we couldn’t go out - so no restaurant bills, shopping, movies. Heck, I even sat home on my birthday!! #coronavirus #covid19 #spain",stay_at_home_orders,FAVOR,_,_,1244930484444041216
"In today's #workingfromhome with #toddler life, toddler decides he only wants nappies with an owl design &amp; bawls for 5 minutes when a nappy bearing a cow design is used ""no no want it, want owl"". #coronavirus",stay_at_home_orders,FAVOR,_,_,1244933310960336896
"I'm aware I'm eating more... but I didn't think THAT much... but last night I dreamt I was a Whale? 
#coronavirus",stay_at_home_orders,FAVOR,_,_,1244934536754053120
"And, if you touch a contaminated surface, remember to clean your hands with soap and water or use alcohol based hand sanitizer.

#TakeResponsibility
#COVID19",stay_at_home_orders,FAVOR,_,_,1244935144202481665
Just did a karate sound impersonation trying to catch a mosquito with my left hand. I failed. Now I wanna samurai that quito. Where is it??? #QuarantineLife,stay_at_home_orders,FAVOR,_,_,1244937195271663616
"It's not Quarantine bro , it's 
Qaid-e-Tanhai .:broken_heart:

#COVID19",stay_at_home_orders,FAVOR,_,_,1244938294040952832
"#China actors are the world's most active and persistent  perpetrators of economic espionage in 'The Scientist and the Spy"" by @MaraHvistendahl. A thriller that exposes a lot about how #beijing manupulates science and scientists. worth reading during #coronavirus",stay_at_home_orders,FAVOR,_,_,1244939552445227014
Quarantine day : unknown at this point #StayAtHome #COVID19,stay_at_home_orders,FAVOR,_,_,1244940341620473856
The Masjids have been closed due to covid 19. it doesn't mean that we are free from prayers.we rather have to pray more at home.There is an advantage of it also. our little ones in the family will get exposure about our religion and they will learn More.#Covid19,stay_at_home_orders,FAVOR,_,_,1244940445219602432
"@DoctorPete Implants delivering a shock if you travel too far to get anything police feel you could find closer to home

New laws:

Out longer than I think is right
Sitting during a sanctioned Exercise Period
Wearing a loud shirt in a built-up area

#PoliceState #COVID19",stay_at_home_orders,FAVOR,_,_,1244946259238105089
"100% of the population of #India has to fall under one of these two categories, a) you have Corona symptoms and are reaching out for medical help OR b) you are staying home, locked up... its time for each one of use be #responsible citizens
#coronavirus #COVID19",stay_at_home_orders,FAVOR,_,_,1244946845970776066
"#Day12 
I travelled from my room to my living wow it feels nise!!
 
Ps:. I am losing it:man_facepalming:
#QuarantineLife",stay_at_home_orders,FAVOR,_,_,1244948574707666944
"#AprilFoolsDay Tomorrow's National Lie Be Like....
"" I have COVID-19 ''
"" LockDown Is Over""
"" Today Police Wont Be On Duty...""

      Aur Kisi Ko Kam Bhi kya Hai .... Ghar Baitho Aur Prank Karo,,...",stay_at_home_orders,FAVOR,_,_,1244948892984078338
"I wonder how this has shifted and affected society’s ills...what the street crime and burglary rates are nowadays... and on the flip side, the domestic violence and suicide rates.. ? #COVID19",stay_at_home_orders,FAVOR,_,_,1244949153144352770
What are you doing at your home? #coronavirus,stay_at_home_orders,FAVOR,_,_,1244952986297577474
@crystal_balls That would be common sense. But it's seriously lacking in #BorisJohnson and his #Tory government. #COVID19 #GardenCentres #coronavirus,stay_at_home_orders,FAVOR,_,_,1244955330888556545
"no more pinches, punches for the rest of the month no returns because coronavirus :pleading_face: #AprilFools #coronavirus #isolation",stay_at_home_orders,FAVOR,_,_,1244961358774493185
"Should the 21 day lockdown be extended? :thinking_face:

Let us know your thoughts in comments!

#coronavirusindia #COVID19 #Covid19India",stay_at_home_orders,FAVOR,_,_,1244961479758991361
"I'm doing a lot of sleeping the last couple of days, Not sure if my body is preparing for something, Or if I'm actually tired!! #coronavirus",stay_at_home_orders,FAVOR,_,_,1244961672705511424
"Really enjoying seeing all the positive #foodarmy posts on here.

Finding it so reassuring to see so many incredible people working hard throughout the food chain around the clock to keep supplies going. 

One less thing to worry about. 

Thank you :heart:

#COVID19",stay_at_home_orders,FAVOR,_,_,1244962377839316998
"31 out of 152 #Coronavirus patients in Ghana recover.
We move :boom::boom::boom::flag_for_Ghana::flag_for_Ghana::raising_hands_medium-dark_skin_tone::raising_hands_medium-dark_skin_tone:
Let’s continue to follow preventive measures to will overcome 
Ghana we dey
We don’t know what tomorrow holds but we know things will geh better. 
@WHO @BBCWorld @moigovgh 
#StayAtHome",stay_at_home_orders,FAVOR,_,_,1244963161666715649
My wheelie bin has been out more than me in the last two weeks #coronavirus,stay_at_home_orders,FAVOR,_,_,1244965523609223168
"You may be going mad without cricket, but think of this as an opportunity for greatness, as Aristotle once said ""No great mind has ever existed without madness"" #Cricket #COVID19",stay_at_home_orders,FAVOR,_,_,1244966219242975232
"it's absolutely PATHETIC to me that some of y'all are so co-dependent&amp;worthless on your own you can't just stay at home. you can't ""live without your friends"" so selfish!!get your fucking shit together; nut up or spread the virus, YOU DECIDE #SocialDistancing #COVID19",stay_at_home_orders,FAVOR,_,_,1244969252517482496
"In these tough times in #Zimbabwe it’s nice to read some good news everyday.

Great to see so many organizations and people making donations towards #Covid19 to make sure we beat this together. 

#StaySafe #humanity",stay_at_home_orders,FAVOR,_,_,1244969360785055745
@PiSupply @amazon Fab thanks! #lockdowngiveaway #Covid_19 #Giveaway #coronavirus,stay_at_home_orders,FAVOR,_,_,1244973468048936967
"Who wants F.R.I.E.N.D.S series REUNION in this 

#CoronaOutbreak #COVID #COVID19  Pandemic????

#Netflix #FriendsReunion #JenniferAniston @CourteneyCox #MattLeBlanc @MatthewPerry @LisaKudrow @DavidSchwimmer_ @TheEllenShow #EllenDeGeneres",stay_at_home_orders,FAVOR,_,_,1244973668934934528
"Them: What day is it?

Me: Season 3, episode 9

#QuarantineLife 
#StayAtHome",stay_at_home_orders,FAVOR,_,_,1244975120067768322
Protect your community against Covid-19,stay_at_home_orders,FAVOR,_,_,1244976907340279809
In every part of #india Throughout this #lockdown #Islamic community is found more #violating the regulation. the Latest one is #NizamuddinMarkaz #IndiaFightsCoronavirus #COVID19,stay_at_home_orders,FAVOR,_,_,1244979275981131784
"Police officially driving the streets saying stay indoors. We don't even have a shelter in place order...well yesterday afternoon we didn't. WTF is going on? Why are cops on loudspeakers when there's not even an order?
#coronavirus #COVID19",stay_at_home_orders,FAVOR,_,_,1244979880690946048
"#CoronavirusOutbreak Coronavirus pandemic:

From 1 to 400,000 cases: 4 months

From 400,000 to 800,000 cases: 1 week",stay_at_home_orders,FAVOR,_,_,1244982833241710597
"World's largest democracy is under world's largest lockdown.
#COVID19",stay_at_home_orders,FAVOR,_,_,1244984313684230144
Im more worried about getting diabetes than #COVID19 with the amount of shite I’m eating!!,stay_at_home_orders,FAVOR,_,_,1244986809026777088
"@thebrownhijabi @Umair_Razi @HayyanT @nabeil33649453 Please feel free to pass this on. 

#covid #covid19 #StayAtHome #CoronaVirusPakistan #StaySafe #StrandedInPakistan #coronavirus",stay_at_home_orders,FAVOR,_,_,1244987845489692673
"First case in #Assam........
Of #COVID19....... 31/03/2020
#StayAwareStaySafe",stay_at_home_orders,FAVOR,_,_,1244989988879708161
Just think how much good music will be released next year! #music #COVID19,stay_at_home_orders,FAVOR,_,_,1244989993350815744
The beauty of having a home office that looks out over the street is that I have been able to admire some of the newly purchased running gear being worn. #luminous #abandonedbyeaster #coronavirus,stay_at_home_orders,FAVOR,_,_,1244992136212353024
Looking for parents whose babies have been born in lock-down for a piece for @Femail - to chat about how tricky it's been - email me at joanna.tweedy@mailonline.co.uk if you can help! #coronavirus #journorequest,stay_at_home_orders,FAVOR,_,_,1244992761184628736
No of +ve cases of Corona virus  jumped to #124 from 74 in TN. 50 cases reported on March 31. #Corona virus,stay_at_home_orders,FAVOR,_,_,1244993042349559810
"why is the hour hand not moving?

cuz idle is the needle of the hour 

#StayHomeStaySafe #StayHomeSaveLives #SocialDistancing",stay_at_home_orders,FAVOR,_,_,1244994241312354304
"#COVID19 
Half of us are going to come out of this #quarantime as amazing cooks. The other half will come out with a drinking problem.",stay_at_home_orders,FAVOR,_,_,1244994292357029888
"Latest olokpa report since #lockdown:
 
Robbery    -    0
Accidents  -   0
Herdsmen Attack - 0
Boko Haram Attack - 0
Fighting (Husband/Wife) - 199,000
:joy::joy::joy::joy:
#COVID19 
#StayHome 
#StayHomeSaveLives",stay_at_home_orders,FAVOR,_,_,1244995760313294855
"50 new cases reported in TN, takes the total number +ve cases of #Corona virus to 124 from 74 in TN. #Corona virus",stay_at_home_orders,FAVOR,_,_,1244996196294225921
Blasting @duttypaul Dirty Rock Album ... Hands down still my favourite feel good album since I was a youth! #seanpaul #DuttyRock  #COVID19,stay_at_home_orders,FAVOR,_,_,1245006195607449600
"@HHepplewhite @JamesDelingpole @toadmeister I think @BorisJohnson was very reluctant to do this. He is by nature a libertarian but at the end of the day has to go on advice of CMO, statisticians and epidemiologists. #coronavirus",stay_at_home_orders,FAVOR,_,_,1245006590241116163
@DrSarahJarvis more interesting topics @BBCRadio2 @theJeremyVine today Sarah you’re a expert and we’re all appreciative with your advice at these difficult times #COVID19,stay_at_home_orders,FAVOR,_,_,1245008737510834176
I'm starting to realize why pets dash through the front door the moment it's opened...  #coronavirus #StayAtHome,stay_at_home_orders,FAVOR,_,_,1245009022228606976
"Dear Dana Perino!
Loved seeing Jasper with that huge white plush bone toy in his mouth! We need more cheerful moments like this !
Stay well! #oridel #skincare #coronavirus",stay_at_home_orders,FAVOR,_,_,1245010167168749571
"Two more Positive Cases of #coronavirus Reported in #Chandigarh. 
1. A 31 year resident of Chandigarh who was a contact of positive case of Nayagaon, Punjab.
2. A 40 year resident of Chandigarh. He came in contact with a person who returned from Canada.",stay_at_home_orders,FAVOR,_,_,1245011912527499265
"At current #COVID19 monthly growth rate of 7.65x, I expect it might reach 7.8 B in 3.35 months, July 2nd week 2020.

#FightCOVID19",stay_at_home_orders,FAVOR,_,_,1245012000393977858
"What if God is angry that we normalized homosexuality?

#Covid19",stay_at_home_orders,FAVOR,_,_,1245015804845985794
"Out of 1033 members who went to Nizamuddin Markaz, 603 people are from GHMC only :sob:
Eda sacchinar la ***** ****** 
#coronavirus #COVID",stay_at_home_orders,FAVOR,_,_,1245019428455976962
"@AirbnbHelp worst service. The guest is not ready to give refund and BNB is not able to deal with the situation. I used the BNB platform. Why am I being asked to deal directly with the host ?
Customer care representative not helpful at all.#badcustomerservice #COVID19",stay_at_home_orders,FAVOR,_,_,1245021118425108480
"Covid-19 Update - India March 31
Total - 1613
New -  266
Active - 1418
Recovered - 148 
Dead - 47
#coronavirus #coronaupdatesindia #COVID19 #COVIDー19 #Covid19India #Corona #CoronaPandemic #IndiaFightsCorona #21daylockdown  #indialockdown #Lockdown21 #ChinaVirus",stay_at_home_orders,FAVOR,_,_,1245028282384281602
Lockdown day #7 #lockdownnz #lockdown #coronavirus #coronavirusnz #corona #COVID19 #Covid_19 #COVID19nz #StayHomeNZ #StayHome,stay_at_home_orders,FAVOR,_,_,1245028718910693377
"Reading a book I bought recently: The History of Potatoes. Very interesting, and I only paid 10p for it!! It's a tatty copy, but... #coronavirus",stay_at_home_orders,FAVOR,_,_,1245029146482413576
"Can’t wait for tomorrow when #WHO announces that there ain’t no #CoronaVirus it was just an AprilFool 

#CoronaVirusPakistan #StayAtHome #CoronaVirusUpdates",stay_at_home_orders,FAVOR,_,_,1245035195260116998
people out affected by the Coronavirus. #COVID19 #TuesdayThoughts,stay_at_home_orders,FAVOR,_,_,1245035627457937414
"Jus’ as I/we all knew/suspected. “Experts” say not effective to wear a mask. Y? Oh, no panic. Now the experts are close to saying EVERYONE wear 1. So? Now we panic?? A mask or gloves common sense tells ya IS A LAYER of DEF. No shit not fool (Trump) proof. #COVID19",stay_at_home_orders,FAVOR,_,_,1245036575064502277
